"id","URL_CtP","School_Name","City","State","Zip"
324,"https://ChangingThePresent.org/collections/Allegheny-Wesleyan-College","Allegheny Wesleyan College","","",0
325,"https://ChangingThePresent.org/collections/Allen-College","Allen College","","",0
326,"https://ChangingThePresent.org/collections/Allen-County-Community-College","Allen County Community College","","",0
327,"https://ChangingThePresent.org/collections/Allen-University","Allen University","","",0
328,"https://ChangingThePresent.org/collections/Alliant-International-University-San-Diego","Alliant International University-San Diego","","",0
329,"https://ChangingThePresent.org/collections/Alma-College","Alma College","","",0
330,"https://ChangingThePresent.org/collections/Alpena-Community-College","Alpena Community College","","",0
331,"https://ChangingThePresent.org/collections/Altamaha-Technical-College","Altamaha Technical College","","",0
332,"https://ChangingThePresent.org/collections/Alvernia-University","Alvernia University","","",0
333,"https://ChangingThePresent.org/collections/Alverno-College","Alverno College","","",0
334,"https://ChangingThePresent.org/collections/Alvin-Community-College","Alvin Community College","","",0
335,"https://ChangingThePresent.org/collections/Amarillo-College","Amarillo College","","",0
336,"https://ChangingThePresent.org/collections/Amberton-University","Amberton University","","",0
337,"https://ChangingThePresent.org/collections/American-Academy-Mcallister-Institute-Of-Funeral-Service","American Academy McAllister Institute of Funeral Service","","",0
338,"https://ChangingThePresent.org/collections/American-Academy-Of-Dramatic-Arts-Los-Angeles","American Academy of Dramatic Arts-Los Angeles","","",0
339,"https://ChangingThePresent.org/collections/American-Academy-Of-Dramatic-Arts-New-York","American Academy of Dramatic Arts-New York","","",0
340,"https://ChangingThePresent.org/collections/American-Baptist-College","American Baptist College","","",0
341,"https://ChangingThePresent.org/collections/American-Baptist-Seminary-Of-The-West","American Baptist Seminary of the West","","",0
342,"https://ChangingThePresent.org/collections/American-College-Of-Financial-Services","American College of Financial Services","","",0
343,"https://ChangingThePresent.org/collections/American-College-Of-Traditional-Chinese-Medicine","American College of Traditional Chinese Medicine","","",0
344,"https://ChangingThePresent.org/collections/American-Conservatory-Theater","American Conservatory Theater","","",0
345,"https://ChangingThePresent.org/collections/American-Film-Institute-Conservatory","American Film Institute Conservatory","","",0
346,"https://ChangingThePresent.org/collections/American-Indian-College-Inc","American Indian College Inc","","",0
347,"https://ChangingThePresent.org/collections/American-Indian-Oic-Inc","American Indian OIC Inc","","",0
348,"https://ChangingThePresent.org/collections/American-International-College","American International College","","",0
349,"https://ChangingThePresent.org/collections/American-Jewish-University","American Jewish University","","",0
350,"https://ChangingThePresent.org/collections/American-Musical-And-Dramatic-Academy","American Musical and Dramatic Academy","","",0
351,"https://ChangingThePresent.org/collections/American-River-College","American River College","","",0
352,"https://ChangingThePresent.org/collections/American-University","American University","","",0
353,"https://ChangingThePresent.org/collections/Amherst-College","Amherst College","","",0
354,"https://ChangingThePresent.org/collections/Amridge-University","Amridge University","","",0
355,"https://ChangingThePresent.org/collections/Anabaptist-Mennonite-Biblical-Seminary","Anabaptist Mennonite Biblical Seminary","","",0
356,"https://ChangingThePresent.org/collections/Ancilla-College","Ancilla College","","",0
357,"https://ChangingThePresent.org/collections/Anderson-University","Anderson University","","",0
358,"https://ChangingThePresent.org/collections/Anderson-University","Anderson University","","",0
359,"https://ChangingThePresent.org/collections/Andover-Newton-Theological-School","Andover Newton Theological School","","",0
360,"https://ChangingThePresent.org/collections/Andrew-College","Andrew College","","",0
361,"https://ChangingThePresent.org/collections/Andrews-University","Andrews University","","",0
362,"https://ChangingThePresent.org/collections/Angelina-College","Angelina College","","",0
363,"https://ChangingThePresent.org/collections/Angelo-State-University","Angelo State University","","",0
364,"https://ChangingThePresent.org/collections/Anna-Maria-College","Anna Maria College","","",0
365,"https://ChangingThePresent.org/collections/Anne-Arundel-Community-College","Anne Arundel Community College","","",0
366,"https://ChangingThePresent.org/collections/Annenberg-School-Of-Nursing","Annenberg School of Nursing","","",0
367,"https://ChangingThePresent.org/collections/Anoka-Technical-College","Anoka Technical College","","",0
368,"https://ChangingThePresent.org/collections/Anoka-Ramsey-Community-College","Anoka-Ramsey Community College","","",0
369,"https://ChangingThePresent.org/collections/Antelope-Valley-College","Antelope Valley College","","",0
370,"https://ChangingThePresent.org/collections/Antioch-College","Antioch College","","",0
371,"https://ChangingThePresent.org/collections/Antioch-University-Los-Angeles","Antioch University-Los Angeles","","",0
372,"https://ChangingThePresent.org/collections/Antioch-University-Midwest","Antioch University-Midwest","","",0
373,"https://ChangingThePresent.org/collections/Antioch-University-New-England","Antioch University-New England","","",0
374,"https://ChangingThePresent.org/collections/Antioch-University-Phd-Program-In-Leadership-And-Change","Antioch University-PhD Program in Leadership and Change","","",0
375,"https://ChangingThePresent.org/collections/Antioch-University-Santa-Barbara","Antioch University-Santa Barbara","","",0
376,"https://ChangingThePresent.org/collections/Antioch-University-Seattle","Antioch University-Seattle","","",0
377,"https://ChangingThePresent.org/collections/Aparicio-Levy-Technical-Center","Aparicio-Levy Technical Center","","",0
378,"https://ChangingThePresent.org/collections/Apex-School-Of-Theology","Apex School of Theology","","",0
379,"https://ChangingThePresent.org/collections/Apollo-Career-Center","Apollo Career Center","","",0
380,"https://ChangingThePresent.org/collections/Appalachian-Bible-College","Appalachian Bible College","","",0
381,"https://ChangingThePresent.org/collections/Appalachian-College-Of-Pharmacy","Appalachian College of Pharmacy","","",0
382,"https://ChangingThePresent.org/collections/Appalachian-School-Of-Law","Appalachian School of Law","","",0
383,"https://ChangingThePresent.org/collections/Appalachian-State-University","Appalachian State University","","",0
384,"https://ChangingThePresent.org/collections/Applied-Technology-Services","Applied Technology Services","","",0
385,"https://ChangingThePresent.org/collections/Aquinas-College","Aquinas College","","",0
386,"https://ChangingThePresent.org/collections/Aquinas-College","Aquinas College","","",0
387,"https://ChangingThePresent.org/collections/Aquinas-Institute-Of-Theology","Aquinas Institute of Theology","","",0
388,"https://ChangingThePresent.org/collections/Arapahoe-Community-College","Arapahoe Community College","","",0
389,"https://ChangingThePresent.org/collections/Arcadia-University","Arcadia University","","",0
390,"https://ChangingThePresent.org/collections/Aria-Health-School-Of-Nursing","Aria Health School of Nursing","","",0
391,"https://ChangingThePresent.org/collections/Arizona-Christian-University","Arizona Christian University","","",0
392,"https://ChangingThePresent.org/collections/Arizona-State-University-Downtown-Phoenix","Arizona State University-Downtown Phoenix","","",0
393,"https://ChangingThePresent.org/collections/Arizona-State-University-Polytechnic","Arizona State University-Polytechnic","","",0
394,"https://ChangingThePresent.org/collections/Arizona-State-University-Skysong","Arizona State University-Skysong","","",0
395,"https://ChangingThePresent.org/collections/Arizona-State-University-Tempe","Arizona State University-Tempe","","",0
396,"https://ChangingThePresent.org/collections/Arizona-State-University-West","Arizona State University-West","","",0
397,"https://ChangingThePresent.org/collections/Arizona-Western-College","Arizona Western College","","",0
398,"https://ChangingThePresent.org/collections/Arkansas-Baptist-College","Arkansas Baptist College","","",0
399,"https://ChangingThePresent.org/collections/Arkansas-Northeastern-College","Arkansas Northeastern College","","",0
400,"https://ChangingThePresent.org/collections/Arkansas-State-University-Beebe","Arkansas State University-Beebe","","",0
401,"https://ChangingThePresent.org/collections/Arkansas-State-University-Main-Campus","Arkansas State University-Main Campus","","",0
402,"https://ChangingThePresent.org/collections/Arkansas-State-University-Mountain-Home","Arkansas State University-Mountain Home","","",0
403,"https://ChangingThePresent.org/collections/Arkansas-State-University-Newport","Arkansas State University-Newport","","",0
404,"https://ChangingThePresent.org/collections/Arkansas-Tech-University","Arkansas Tech University","","",0
405,"https://ChangingThePresent.org/collections/Arlington-Baptist-College","Arlington Baptist College","","",0
406,"https://ChangingThePresent.org/collections/Armstrong-State-University","Armstrong State University","","",0
407,"https://ChangingThePresent.org/collections/Arnot-Ogden-Medical-Center","Arnot Ogden Medical Center","","",0
408,"https://ChangingThePresent.org/collections/Art-Academy-Of-Cincinnati","Art Academy of Cincinnati","","",0
409,"https://ChangingThePresent.org/collections/Art-Center-College-Of-Design","Art Center College of Design","","",0
410,"https://ChangingThePresent.org/collections/Asbury-Theological-Seminary","Asbury Theological Seminary","","",0
411,"https://ChangingThePresent.org/collections/Asbury-University","Asbury University","","",0
412,"https://ChangingThePresent.org/collections/Asheville-Buncombe-Technical-Community-College","Asheville-Buncombe Technical Community College","","",0
413,"https://ChangingThePresent.org/collections/Ashland-Community-And-Technical-College","Ashland Community and Technical College","","",0
414,"https://ChangingThePresent.org/collections/Ashland-County-West-Holmes-Career-Center","Ashland County-West Holmes Career Center","","",0
415,"https://ChangingThePresent.org/collections/Ashland-University","Ashland University","","",0
416,"https://ChangingThePresent.org/collections/Ashtabula-County-Technical-And-Career-Campus","Ashtabula County Technical and Career Campus","","",0
417,"https://ChangingThePresent.org/collections/Asnuntuck-Community-College","Asnuntuck Community College","","",0
418,"https://ChangingThePresent.org/collections/Assabet-Valley-Regional-Technical-School","Assabet Valley Regional Technical School","","",0
419,"https://ChangingThePresent.org/collections/Assemblies-Of-God-Theological-Seminary","Assemblies of God Theological Seminary","","",0
420,"https://ChangingThePresent.org/collections/Associated-Beth-Rivkah-Schools","Associated Beth Rivkah Schools","","",0
421,"https://ChangingThePresent.org/collections/Assumption-College","Assumption College","","",0
422,"https://ChangingThePresent.org/collections/Assumption-College-For-Sisters","Assumption College for Sisters","","",0
423,"https://ChangingThePresent.org/collections/Athenaeum-Of-Ohio","Athenaeum of Ohio","","",0
424,"https://ChangingThePresent.org/collections/Athens-State-University","Athens State University","","",0
425,"https://ChangingThePresent.org/collections/Athens-Technical-College","Athens Technical College","","",0
426,"https://ChangingThePresent.org/collections/Atlanta-Metropolitan-State-College","Atlanta Metropolitan State College","","",0
427,"https://ChangingThePresent.org/collections/Atlanta-Technical-College","Atlanta Technical College","","",0
428,"https://ChangingThePresent.org/collections/Atlantic-Cape-Community-College","Atlantic Cape Community College","","",0
429,"https://ChangingThePresent.org/collections/Atlantic-Institute-Of-Oriental-Medicine","Atlantic Institute of Oriental Medicine","","",0
430,"https://ChangingThePresent.org/collections/Atlantic-Technical-College","Atlantic Technical College","","",0
431,"https://ChangingThePresent.org/collections/Auburn-Career-Center","Auburn Career Center","","",0
432,"https://ChangingThePresent.org/collections/Auburn-University","Auburn University","","",0
433,"https://ChangingThePresent.org/collections/Auburn-University-At-Montgomery","Auburn University at Montgomery","","",0
434,"https://ChangingThePresent.org/collections/Augsburg-College","Augsburg College","","",0
435,"https://ChangingThePresent.org/collections/Augusta-Area-Dietetic-Internship-University-Hospital","Augusta Area Dietetic Internship-University Hospital","","",0
436,"https://ChangingThePresent.org/collections/Augusta-Technical-College","Augusta Technical College","","",0
437,"https://ChangingThePresent.org/collections/Augustana-College","Augustana College","","",0
438,"https://ChangingThePresent.org/collections/Augustana-College","Augustana College","","",0
439,"https://ChangingThePresent.org/collections/Aultman-College-Of-Nursing-And-Health-Sciences","Aultman College of Nursing and Health Sciences","","",0
440,"https://ChangingThePresent.org/collections/Aurora-University","Aurora University","","",0
441,"https://ChangingThePresent.org/collections/Austin-College","Austin College","","",0
442,"https://ChangingThePresent.org/collections/Austin-Community-College-District","Austin Community College District","","",0
443,"https://ChangingThePresent.org/collections/Austin-Graduate-School-Of-Theology","Austin Graduate School of Theology","","",0
444,"https://ChangingThePresent.org/collections/Austin-Peay-State-University","Austin Peay State University","","",0
445,"https://ChangingThePresent.org/collections/Austin-Presbyterian-Theological-Seminary","Austin Presbyterian Theological Seminary","","",0
446,"https://ChangingThePresent.org/collections/Autry-Technology-Center","Autry Technology Center","","",0
447,"https://ChangingThePresent.org/collections/Ave-Maria-School-Of-Law","Ave Maria School of Law","","",0
448,"https://ChangingThePresent.org/collections/Ave-Maria-University","Ave Maria University","","",0
449,"https://ChangingThePresent.org/collections/Avera-Mckennan-Hospital-School-Of-Radiologic-Technology","Avera McKennan Hospital School of Radiologic Technology","","",0
450,"https://ChangingThePresent.org/collections/Avera-Sacred-Heart-Hospital","Avera Sacred Heart Hospital","","",0
451,"https://ChangingThePresent.org/collections/Averett-University","Averett University","","",0
452,"https://ChangingThePresent.org/collections/Averett-University-Non-Traditional-Programs","Averett University-Non-Traditional Programs","","",0
453,"https://ChangingThePresent.org/collections/Avila-University","Avila University","","",0
454,"https://ChangingThePresent.org/collections/Avtec-Alaska-S-Institute-Of-Technology","AVTEC-Alaska's Institute of Technology","","",0
455,"https://ChangingThePresent.org/collections/Azusa-Pacific-University","Azusa Pacific University","","",0
456,"https://ChangingThePresent.org/collections/Azusa-Pacific-University-College","Azusa Pacific University College","","",0
457,"https://ChangingThePresent.org/collections/B-M-Spurr-School-Of-Practical-Nursing","B M Spurr School of Practical Nursing","","",0
458,"https://ChangingThePresent.org/collections/Babson-College","Babson College","","",0
459,"https://ChangingThePresent.org/collections/Bacone-College","Bacone College","","",0
460,"https://ChangingThePresent.org/collections/Bainbridge-State-College","Bainbridge State College","","",0
461,"https://ChangingThePresent.org/collections/Bais-Binyomin-Academy","Bais Binyomin Academy","","",0
462,"https://ChangingThePresent.org/collections/Bais-Hamedrash-And-Mesivta-Of-Baltimore","Bais HaMedrash and Mesivta of Baltimore","","",0
463,"https://ChangingThePresent.org/collections/Bais-Medrash-Elyon","Bais Medrash Elyon","","",0
464,"https://ChangingThePresent.org/collections/Bais-Medrash-Toras-Chesed","Bais Medrash Toras Chesed","","",0
465,"https://ChangingThePresent.org/collections/Baker-College-Center-For-Graduate-Studies","Baker College Center for Graduate Studies","","",0
466,"https://ChangingThePresent.org/collections/Baker-College-Of-Allen-Park","Baker College of Allen Park","","",0
467,"https://ChangingThePresent.org/collections/Baker-College-Of-Auburn-Hills","Baker College of Auburn Hills","","",0
468,"https://ChangingThePresent.org/collections/Baker-College-Of-Cadillac","Baker College of Cadillac","","",0
469,"https://ChangingThePresent.org/collections/Baker-College-Of-Clinton-Township","Baker College of Clinton Township","","",0
470,"https://ChangingThePresent.org/collections/Baker-College-Of-Flint","Baker College of Flint","","",0
471,"https://ChangingThePresent.org/collections/Baker-College-Of-Jackson","Baker College of Jackson","","",0
472,"https://ChangingThePresent.org/collections/Baker-College-Of-Muskegon","Baker College of Muskegon","","",0
473,"https://ChangingThePresent.org/collections/Baker-College-Of-Owosso","Baker College of Owosso","","",0
474,"https://ChangingThePresent.org/collections/Baker-College-Of-Port-Huron","Baker College of Port Huron","","",0
475,"https://ChangingThePresent.org/collections/Baker-University","Baker University","","",0
476,"https://ChangingThePresent.org/collections/Bakersfield-College","Bakersfield College","","",0
477,"https://ChangingThePresent.org/collections/Bakke-Graduate-University","Bakke Graduate University","","",0
478,"https://ChangingThePresent.org/collections/Baldwin-Park-Adult-&-Community-Education","Baldwin Park Adult & Community Education","","",0
479,"https://ChangingThePresent.org/collections/Baldwin-Wallace-University","Baldwin Wallace University","","",0
